strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
070700051303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403040202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040900030201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102002010304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402020604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700080301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060200020104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120302020101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301010203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101600101501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801011302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031101020703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041100020304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202020601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200010307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002040209,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020503040902,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102051203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040301011104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051401041004,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700051602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070900030602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102902010403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403030703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601120103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100061103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101070308,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070102070207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200011312,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901020304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030203010606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060200020907,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051301080305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080302040503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500021109,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
011000050702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030203020402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031102020403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031502010404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601120401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050701020306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300040202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101702040102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501100304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402020703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300010505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020503060502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201140902,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060400020103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801020601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601020401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601020904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100010505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600011101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050701020401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102110201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080500011602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701010905,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602030204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202010808,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120401020209,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
011000050304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
011000050603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802060203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201040407,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070900010602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102020204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080903020606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001010506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401070104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050200050304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121001020103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501010605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031001030105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031101030205,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501040202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601040503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600010601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201111508,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201111804,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700050401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402010203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401030303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700020302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700020702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050200040404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051001010702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402060405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030502020204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402020204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501070801,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800020503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011806,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500060405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020700020702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402050806,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802030203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802080203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300110403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000010601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100030202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100050302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100050507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100060301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051100010904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602030502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201100406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201120104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301060207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
011000030201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031102060403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201080505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402040405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070200110303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501070905,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302030306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100030303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100050103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601030204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100071001,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060200021401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200030203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901030107,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100011105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111102010805,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100050302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031200020301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000111104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080802040304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401050303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101040702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101070302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501090202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000110801,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080302060104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901040204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901040404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901090405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300100501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402020401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030702040404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801010410,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031200020104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300040202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102070404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070900011001,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102200031001,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111402010503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030602030302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601011404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050702030302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600040904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500060603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301020302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020503010601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051001011005,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801060104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070900010106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101020601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010806,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801021302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060706,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201140508,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901040402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041100040502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070600010402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300050105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100050206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051100060502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300060402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051301010601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501090801,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080203040102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102200011302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601050204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070900030603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400080105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002010605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003020607,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602020302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030602020501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040802030309,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050702020501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102070306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400130404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003010703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402010804,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031102030602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002020201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080203040306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090810,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
